1993	0	24	100	1	5	5	4	4	4	2	4	4	5	5	5	4	4	3	2	4	2	4	1	5	1	5	5	5	5	5	5	5
1996	0	47	35	1	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	1	4	4	4	4	4	4	3	3	3
1998	1	57	250	0	4	4	4	4	4	4	4	4	4	4	4	3	3	2	3	4	3	4	1	2	2	4	3	4	3	4	4	3
1999	1	32	90	1	2	4	4	3	4	4	3	3	3	3	4	3	3	4	3	3	3	3	1	3	2	3	3	4	3	4	4	4
2001	0	.	160	1	2	4	3	3	2	2	4	3	3	3	4	3	2	2	2	4	4	4	1	3	2	2	4	4	4	4	4	4
2002	1	31	40	1	4	4	3	3	3	3	3	3	3	3	4	3	.	3	3	2	2	2	1	3	3	4	3	3	3	3	3	3
2005	1	61	200	0	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	4	4	4	2	3	4	4	3	2
2008	0	53	.	1	5	4	4	4	4	4	4	3	4	4	4	3	3	3	3	4	3	4	1	2	1	2	4	3	2	3	4	3
2010	1	26	60	1	4	4	4	3	3	2	3	3	3	4	4	4	3	3	3	3	4	4	1	3	2	3	4	4	4	4	4	4
2024	1	50	65	0	4	4	4	4	4	4	4	4	4	5	4	4	4	4	5	4	4	4	1	4	3	4	4	4	4	4	4	4
2029	0	81	15	1	.	.	.	.	.	.	.	.	.	4	5	.	.	.	.	3	4	3	1	2	2	2	4	4	4	.	.	.
2030	1	62	250	0	1	3	.	.	.	.	.	.	.	3	3	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1
2038	1	45	180	0	5	5	4	4	4	4	3	2	3	5	5	4	4	3	4	2	3	3	1	4	3	4	3	4	3	2	2	1
2048	1	28	.	1	4	5	4	4	4	3	3	3	3	3	4	4	4	4	4	3	3	3	1	4	3	3	4	4	5	5	3	3
2054	1	57	100	1	4	5	4	4	4	4	4	4	5	4	4	4	4	4	4	4	3	4	1	4	4	3	3	4	4	4	4	3
2066	1	47	150	0	4	5	2	4	4	3	2	2	2	4	4	1	1	2	1	3	2	2	1	1	1	1	1	1	2	2	2	2
2069	0	33	130	1	5	5	5	4	4	4	1	2	2	5	5	4	4	4	3	4	3	3	1	4	3	4	3	4	5	5	5	5
2070	1	32	75	1	5	5	2	4	3	3	3	3	4	5	5	2	4	4	4	3	3	3	1	3	3	3	3	4	4	4	3	4
2078	0	36	35	1	5	5	4	4	3	3	4	4	4	4	5	4	4	4	2	4	3	3	1	5	2	5	5	5	4	4	3	3
