318	1	60	.	0	.	.	4	4	4	4	4	4	4	4	5	4	4	4	4	.	4	4	0	4	4	4	4	4	4	4	4	4	1	1
319	0	67	35	0	5	5	4	3	3	4	3	3	3	4	5	4	3	3	4	4	3	3	1	3	3	3	3	4	3	4	5	4	3	4
320	0	51	55	1	5	5	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	1	3	2	3	3	2	2	3	2	2	3	3
322	0	71	90	1	5	5	4	4	4	3	3	3	3	5	5	4	3	3	4	4	3	4	1	3	3	3	3	4	4	4	4	3	3	4
325	0	34	60	1	3	4	3	2	3	3	3	3	4	4	4	3	3	3	3	3	3	4	1	4	4	4	3	4	4	4	4	4	4	4
326	1	50	90	1	.	.	4	4	4	4	3	3	3	4	5	4	4	4	4	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
327	1	18	85	1	5	5	4	3	3	4	4	4	4	4	4	4	3	3	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
328	0	69	65	0	5	5	4	4	4	4	4	4	4	4	4	3	3	4	3	3	4	4	0	.	.	.	.	.	.	.	.	.	1	1
329	0	52	80	0	4	4	3	3	3	3	3	3	3	3	4	3	4	4	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
330	0	68	10	1	5	5	.	.	.	.	.	.	.	4	4	4	4	4	4	4	4	4	0	4	3	3	4	4	5	5	5	5	1	1
331	0	19	80	1	4	4	3	4	4	3	3	3	3	.	.	3	4	4	3	3	3	3	1	3	3	3	3	3	5	5	5	5	3	2
332	1	62	.	1	5	5	5	5	5	3	4	4	4	5	5	4	4	4	5	4	4	4	1	4	3	4	4	4	4	4	4	3	4	4
335	1	72	20	1	5	5	4	4	4	4	3	3	3	4	3	1	1	1	2	2	3	3	1	4	1	1	1	4	1	1	5	1	3	3
336	1	56	50	1	4	5	4	5	5	4	4	4	4	4	5	4	4	5	4	4	3	4	0	4	3	4	4	4	4	4	4	3	1	1
337	1	56	120	0	3	4	3	2	2	4	3	3	3	4	4	4	4	3	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
338	1	65	35	0	5	5	4	4	4	5	4	3	3	4	5	5	5	5	5	4	5	5	0	3	2	3	4	4	.	.	.	.	1	1
339	0	59	.	1	4	3	1	1	1	1	2	2	2	4	3	3	1	1	2	3	1	1	0	2	2	2	2	2	3	3	3	3	1	1
342	1	60	80	0	5	5	4	4	3	5	4	4	4	4	5	4	3	3	4	4	4	3	1	4	2	1	1	1	3	2	1	3	3	3
343	0	74	.	1	5	5	2	3	3	3	4	3	4	4	4	2	3	3	2	4	3	3	1	3	2	4	4	4	4	4	4	4	4	4
345	0	23	70	0	2	4	2	3	3	3	3	3	3	4	4	3	3	3	4	2	3	2	1	4	4	4	4	4	4	4	4	4	4	4
346	0	46	90	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	1	4	2	4	4	4	5	5	4	4	4	2
347	0	35	70	1	2	3	3	2	2	4	3	3	4	3	4	2	4	2	2	4	2	4	1	3	2	2	2	4	3	3	4	2	3	3
348	0	55	50	1	4	4	4	.	.	4	.	.	.	4	4	3	3	3	3	.	.	4	0	4	4	4	4	4	4	4	4	4	1	1
350	0	74	.	0	4	4	4	2	2	4	3	4	3	4	4	4	4	4	4	3	4	4	1	4	2	3	4	2	3	2	2	2	3	3
351	1	51	100	0	4	5	4	4	4	4	3	2	3	4	4	4	4	4	4	3	3	3	1	5	3	4	5	5	4	4	4	4	2	4
352	1	77	25	1	4	5	3	3	4	4	4	4	4	4	4	4	3	4	4	3	4	3	0	.	.	.	.	.	.	.	.	.	1	1
353	0	63	90	1	5	5	4	4	4	4	4	4	4	5	5	5	.	3	3	3	3	4	0	3	3	3	3	3	4	4	4	4	1	1
354	0	50	190	1	4	4	3	3	3	4	3	3	3	4	4	3	3	3	3	3	2	2	0	3	2	3	3	4	4	4	4	4	1	1
355	0	47	90	1	5	5	3	2	2	2	2	3	2	5	5	3	3	3	3	2	2	2	1	3	1	2	1	3	2	2	4	1	3	3
358	1	58	.	1	4	4	.	.	.	.	.	.	.	4	4	3	4	4	2	2	2	4	.	4	3	2	4	4	3	3	4	2	.	.
360	0	52	25	1	3	3	4	4	4	3	4	4	4	3	5	3	2	4	4	4	4	4	1	4	3	4	4	4	4	4	4	3	4	4
361	1	57	60	1	.	.	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
364	1	67	50	1	5	5	3	3	4	4	3	3	3	4	4	3	3	4	3	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4
365	0	22	55	0	4	4	3	4	3	3	3	4	4	3	4	4	3	3	3	3	3	3	1	4	3	3	4	4	4	4	4	4	4	4
366	0	70	30	0	5	5	4	4	4	4	3	3	4	4	4	4	4	4	4	4	3	4	1	4	2	4	4	4	2	4	2	2	4	3
367	0	40	80	0	4	4	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	4	0	.	.	.	.	.	.	.	.	.	1	1
368	0	56	60	1	5	4	4	3	3	4	3	3	3	4	4	3	4	3	4	3	3	4	1	4	3	3	4	4	3	4	4	4	4	4
369	1	47	60	1	4	4	3	3	3	4	3	3	4	2	4	3	3	2	3	4	4	5	1	2	2	2	2	4	3	3	4	2	3	3
372	1	49	150	1	4	4	.	.	.	.	.	.	.	4	4	4	4	4	3	4	3	3	1	3	4	3	4	4	4	3	4	3	3	4
374	0	70	20	1	5	4	2	3	3	2	3	3	3	5	5	4	3	4	4	4	3	4	1	5	4	5	5	5	5	5	4	5	2	2
375	0	55	20	1	5	5	4	4	4	4	5	5	5	.	.	4	4	4	4	5	5	5	0	4	3	4	4	4	4	4	4	4	1	1
377	1	64	30	1	4	4	3	2	2	2	3	2	3	4	5	3	2	2	2	2	2	2	0	.	.	.	.	.	.	.	.	.	1	1
380	1	57	55	1	5	5	.	.	.	.	.	.	.	4	5	4	4	4	4	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
381	1	65	35	1	4	4	4	4	4	4	3	3	3	4	4	4	4	4	4	3	3	4	0	4	3	4	4	4	4	4	4	4	1	1
382	1	66	65	0	3	3	3	2	2	3	3	2	2	3	4	2	2	2	2	2	3	3	1	3	3	3	3	3	4	4	4	4	3	4
383	1	20	160	1	4	4	3	3	3	.	3	4	4	3	4	3	4	4	2	3	3	3	1	4	3	3	4	4	4	4	4	3	4	4
385	0	80	15	0	5	5	.	.	.	.	.	.	.	4	4	4	4	3	3	5	5	5	0	.	.	.	.	.	.	.	.	.	1	1
386	1	79	20	1	5	5	3	3	4	2	4	4	4	4	4	2	4	4	2	3	4	4	0	3	3	3	4	4	4	4	4	4	1	1
387	0	66	15	1	5	5	4	4	4	3	4	3	4	4	5	4	4	4	4	4	4	4	1	3	3	3	4	4	4	4	4	4	3	4
389	1	64	40	1	5	5	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	.	3	3	3	4	4	4	4	4	4	.	.
391	0	33	140	1	3	5	4	4	4	3	3	3	3	4	4	3	4	4	3	.	4	4	0	.	.	.	.	.	.	.	.	.	1	1
393	0	50	70	0	4	4	.	.	.	.	.	.	.	4	4	3	4	4	2	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
394	0	63	20	1	5	5	4	4	4	5	4	3	5	5	5	4	4	4	4	3	4	4	1	4	4	4	4	4	4	4	4	4	4	4
395	0	55	180	0	4	5	4	3	4	4	3	3	3	4	4	4	4	4	4	4	3	3	0	.	.	.	.	.	.	.	.	.	1	1
396	1	66	40	1	4	4	3	2	2	2	3	2	2	4	4	3	2	2	2	3	2	3	1	3	2	3	2	3	3	3	4	3	3	3
398	1	48	130	0	4	4	2	2	2	1	2	2	1	3	4	3	2	2	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
399	1	65	120	1	3	3	3	3	3	3	2	2	3	3	4	3	3	3	3	2	3	4	0	3	2	2	3	4	2	3	4	3	1	1
400	0	58	130	1	5	5	4	4	4	4	3	4	4	5	5	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
401	1	45	250	0	3	3	3	2	2	2	3	3	2	4	3	4	2	2	3	3	3	3	1	3	3	3	3	3	4	4	4	4	3	4
402	1	36	60	1	5	5	3	3	3	4	3	3	4	5	5	4	3	3	4	2	2	3	1	2	1	1	4	4	1	3	3	3	3	3
403	1	47	85	1	4	4	3	2	3	2	3	4	4	5	5	3	3	3	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
404	1	40	80	0	5	5	4	3	3	3	4	4	5	5	5	3	4	5	5	4	4	4	1	3	3	4	3	2	3	3	3	3	3	3
406	1	57	55	1	4	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
410	1	51	95	1	5	5	2	4	2	3	3	3	3	4	4	2	4	2	3	4	2	4	1	2	2	2	3	3	2	3	4	3	3	3
411	0	54	70	1	5	5	3	2	3	3	3	4	4	.	.	3	2	2	3	3	4	4	0	.	.	.	.	.	.	.	.	.	1	1
414	0	40	250	1	4	4	4	4	4	4	3	3	3	4	4	4	4	4	4	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
415	1	57	140	1	5	5	2	2	4	3	2	2	2	5	5	4	4	5	3	3	3	3	1	4	1	4	4	5	5	5	5	5	4	2
416	0	65	80	1	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	1	.	.	.	.	.	4	4	4	4	.	4
417	0	53	95	1	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	1	5	3	4	4	4	4	4	4	4	4	4
419	0	46	.	1	4	4	3	3	3	3	4	3	3	4	4	3	3	3	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
421	1	49	50	1	4	4	3	2	1	2	3	3	3	4	4	3	2	2	3	3	3	3	.	3	2	3	4	4	4	4	4	4	.	.
424	1	.	35	1	4	4	3	3	3	3	3	4	4	4	4	4	3	3	3	4	4	4	1	4	4	2	3	4	4	4	4	4	3	4
426	1	75	45	1	3	4	.	.	.	.	.	.	.	4	4	4	3	3	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
428	1	30	110	1	4	5	4	3	3	4	4	4	4	4	5	4	3	3	4	4	5	5	1	4	4	4	5	5	5	5	5	5	2	2
429	1	64	40	1	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	0	3	3	3	3	3	4	4	4	2	1	1
431	0	59	65	0	5	5	5	4	4	4	4	4	5	5	5	5	5	5	5	4	5	5	1	3	3	3	3	5	5	5	5	5	3	2
433	1	55	100	1	5	5	3	3	3	4	3	3	3	5	5	3	3	3	4	4	3	3	1	4	2	4	4	4	3	3	3	2	4	3
434	1	51	100	1	4	4	2	2	3	3	2	2	2	.	.	3	3	4	4	4	4	4	1	4	2	2	5	5	5	5	5	5	2	2
437	0	53	130	1	5	5	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	1	3	3	3	4	4	5	5	5	5	3	2
438	1	54	140	0	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	3	3	3	4	4	4	4	4	4	1	1
440	0	75	30	1	5	5	4	4	4	4	4	5	5	4	4	5	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
441	1	60	10	1	3	5	4	4	3	3	4	3	3	3	4	4	4	4	4	3	4	4	.	3	3	3	3	4	4	4	4	4	.	.
442	1	54	60	0	5	5	4	4	4	4	3	3	3	5	5	3	3	3	3	4	4	4	0	3	3	3	2	2	3	2	2	2	1	1
443	0	49	170	1	4	5	3	4	4	4	4	3	4	4	4	4	3	2	3	3	4	4	1	3	3	3	3	3	4	4	4	4	3	4
444	1	81	20	1	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
445	1	52	80	1	.	.	3	3	3	4	3	3	3	4	5	3	3	4	3	4	4	4	0	4	3	4	4	4	4	4	4	4	1	1
446	0	31	130	1	4	4	3	2	1	4	3	3	3	3	4	2	2	2	4	3	3	3	0	4	2	3	3	3	3	4	4	3	1	1
447	1	72	40	0	4	4	3	4	3	3	.	.	.	4	4	3	3	3	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
448	0	53	95	1	4	4	.	.	.	.	.	.	.	4	4	4	3	3	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
449	0	43	225	1	4	5	4	3	4	4	3	3	3	4	4	3	3	4	4	.	.	.	1	4	4	4	4	4	4	4	4	3	4	4
450	0	47	75	1	5	5	4	4	4	4	3	4	4	5	5	4	4	4	4	4	4	4	1	5	4	3	.	.	3	3	3	3	2	3
451	0	79	.	1	5	5	4	4	4	4	4	4	5	4	4	3	3	4	4	3	3	3	0	4	3	3	3	4	4	3	3	3	1	1
452	1	50	40	0	5	5	4	4	4	4	4	4	4	5	5	5	4	5	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
455	0	42	35	1	5	5	4	4	4	4	3	2	2	3	5	4	4	4	4	4	3	3	1	4	3	4	4	4	4	4	3	3	4	4
457	0	53	.	1	4	5	4	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
458	1	44	95	1	5	4	3	3	2	2	4	4	4	4	5	4	4	4	3	.	.	.	1	2	2	3	3	2	3	4	3	4	3	4
459	1	62	20	0	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
461	1	45	120	1	4	4	3	2	2	2	3	3	3	5	5	2	2	2	2	3	3	3	1	2	2	3	3	4	2	2	3	1	3	3
465	1	36	80	1	4	4	3	2	3	4	3	3	3	4	4	3	3	4	3	4	4	4	1	3	3	4	4	4	4	4	4	3	4	4
468	1	79	15	1	4	5	4	4	4	5	4	5	4	5	5	5	.	5	5	.	.	.	0	.	.	.	.	.	4	4	4	.	1	1
469	0	31	80	1	4	5	4	4	3	3	3	3	3	4	4	4	4	3	4	3	3	3	0	3	3	3	4	4	4	4	4	4	1	1
470	1	65	10	0	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
471	1	45	200	1	4	4	4	4	4	3	4	2	4	4	4	4	4	4	4	4	4	4	.	4	1	3	3	4	4	4	4	5	.	.
473	0	42	40	1	4	4	3	4	4	4	3	2	2	4	4	3	3	3	3	3	4	4	0	4	2	3	4	4	4	4	2	4	1	1
474	0	59	.	1	.	.	5	5	5	5	5	5	5	5	5	4	4	4	4	.	.	.	1	5	.	5	5	.	5	.	.	.	2	2
475	0	27	120	0	3	3	2	2	2	2	2	2	2	4	5	2	3	2	3	3	4	4	0	3	3	3	4	4	3	3	4	3	1	1
478	0	68	50	1	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
479	1	54	75	1	4	4	4	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
481	0	54	60	1	5	5	4	4	4	4	3	3	3	4	4	4	4	4	4	3	3	3	1	4	2	2	4	4	3	3	4	3	4	3
482	0	46	80	0	4	4	4	3	3	4	2	2	2	4	4	3	3	3	4	4	4	4	1	3	3	3	3	3	3	3	3	3	3	3
483	0	55	130	0	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	1	3	3	3	3	3	4	4	4	3	3	4
484	1	38	90	1	4	4	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
486	0	91	.	0	5	5	5	5	5	5	.	.	.	4	5	4	3	3	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
487	1	67	60	1	5	4	2	4	4	3	3	2	3	4	4	3	4	4	3	4	3	4	0	4	1	4	4	5	5	5	3	5	1	1
489	1	83	30	0	4	4	4	3	3	4	3	3	3	4	4	4	3	3	4	3	3	3	1	3	2	3	3	3	3	3	4	3	3	3
490	0	77	60	1	5	5	4	4	4	4	4	4	4	5	5	5	5	5	5	4	5	5	0	4	4	4	4	4	4	4	4	4	1	1
491	1	55	60	1	4	4	3	2	2	4	4	4	4	4	4	3	2	2	3	3	2	4	0	3	3	3	3	3	3	3	3	3	1	1
492	0	43	70	1	4	4	3	2	3	2	3	3	3	4	4	3	2	2	3	3	3	3	1	3	3	3	3	3	4	4	4	4	3	4
493	1	53	70	1	2	3	2	2	2	1	3	3	3	1	3	2	2	2	2	3	3	3	1	2	1	1	2	3	1	1	1	1	3	3
494	0	70	20	1	5	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	0	3	4	3	4	4	4	4	4	3	1	1
496	0	67	20	1	5	5	4	4	4	4	3	2	2	5	5	4	2	2	3	3	2	2	0	.	.	.	.	.	.	.	.	.	1	1
497	1	61	95	1	4	5	4	3	3	3	3	3	3	4	4	3	4	4	4	2	2	3	.	4	2	2	4	4	4	4	3	4	.	.
498	1	34	65	1	3	4	3	3	4	3	3	2	3	4	4	4	3	4	4	4	3	4	1	4	2	3	4	4	3	4	4	4	4	4
499	1	54	40	1	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	0	3	2	3	3	4	4	3	3	3	1	1
500	0	60	120	0	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
501	1	49	65	0	4	4	2	3	3	2	2	1	3	4	4	3	3	3	2	4	3	3	.	.	.	.	.	.	.	.	.	.	.	.
504	1	55	120	0	4	3	3	2	2	2	2	2	2	4	4	4	3	3	4	3	3	3	1	3	3	3	4	4	4	4	4	4	3	4
507	1	64	110	1	4	4	4	4	4	4	3	4	4	4	5	3	3	3	4	3	4	4	1	4	2	2	4	4	3	3	3	3	4	3
512	0	73	50	0	5	5	4	4	4	4	3	3	3	5	5	4	4	4	4	4	4	4	0	4	2	4	4	4	5	5	5	5	1	1
513	0	51	60	1	5	5	5	5	5	5	4	4	4	5	5	5	5	5	5	4	4	5	0	.	.	.	.	.	.	.	.	.	1	1
515	1	38	80	1	3	4	3	3	3	3	3	3	3	4	4	4	4	4	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
519	1	59	150	1	4	4	4	3	3	4	4	3	4	3	4	3	3	3	3	4	4	4	1	3	2	3	4	4	4	4	4	4	3	4
520	0	65	40	1	5	5	3	3	3	3	3	4	4	5	5	4	3	4	3	3	4	4	.	4	3	4	4	4	3	4	4	.	.	.
522	1	62	.	0	4	4	4	2	2	2	3	.	4	4	4	2	2	3	2	3	3	4	0	.	.	.	.	.	4	4	4	4	1	1
524	0	40	140	0	5	5	4	4	4	3	3	3	4	5	5	4	4	4	4	4	4	.	0	.	.	.	.	.	.	.	.	.	1	1
525	1	51	100	1	5	5	4	4	4	4	3	3	4	4	5	4	4	4	4	.	.	.	1	4	2	4	4	4	4	4	4	4	4	4
528	1	43	180	1	3	4	3	3	3	3	3	3	4	3	4	3	4	4	4	4	3	3	1	4	3	3	4	4	5	5	5	5	4	2
529	0	20	20	1	5	5	4	4	4	3	3	4	4	4	4	4	4	3	3	3	3	3	1	3	3	3	3	3	4	4	4	4	3	4
531	1	33	170	0	5	5	5	5	5	4	4	3	4	5	5	4	4	4	4	4	4	4	1	5	5	5	5	5	5	5	5	5	2	2
532	1	86	15	1	5	5	4	4	4	4	4	5	4	5	5	.	.	.	.	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
533	0	64	15	1	5	5	5	5	5	4	3	3	3	5	5	5	3	4	4	4	4	4	0	5	3	3	5	5	5	5	5	5	1	1
535	0	77	.	1	4	4	3	4	4	3	3	3	3	4	4	3	3	3	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
536	0	78	15	1	.	.	4	4	3	4	4	4	5	4	4	3	3	4	4	3	3	3	0	3	3	3	3	3	4	4	4	4	1	1
538	0	44	150	1	4	4	4	4	4	3	3	3	4	3	4	4	3	3	3	4	3	4	0	.	.	.	.	.	.	.	.	.	1	1
539	1	64	20	1	4	4	3	3	4	3	3	3	3	1	4	3	3	4	3	4	3	4	0	3	3	3	3	3	3	3	3	3	1	1
540	0	63	35	0	4	4	4	4	4	4	2	3	3	4	4	4	3	4	4	3	3	3	1	3	3	3	3	3	5	5	5	5	3	2
543	1	73	25	1	4	4	4	4	4	4	3	3	3	1	4	4	4	4	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
544	0	83	60	0	4	4	4	3	3	4	3	3	3	4	4	4	4	2	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
545	0	39	75	1	4	5	3	3	3	2	3	3	3	4	4	2	2	2	3	4	4	4	0	.	.	.	.	.	3	3	3	3	1	1
547	0	60	55	1	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
548	0	54	.	0	4	4	4	3	4	3	3	2	2	5	5	3	3	3	2	2	2	3	0	.	.	.	.	.	.	.	.	.	1	1
549	0	39	70	1	5	5	3	3	4	4	4	3	3	4	4	3	2	4	4	4	4	4	1	4	3	4	4	4	5	3	1	3	4	3
550	0	61	20	0	4	4	4	3	3	3	3	3	3	4	5	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
552	1	84	65	1	4	4	4	4	4	4	3	4	3	4	4	3	3	3	4	4	4	3	0	.	.	.	.	.	.	.	.	.	1	1
554	0	62	90	1	5	4	2	3	2	3	3	3	3	4	4	2	2	2	2	2	2	4	1	3	3	3	3	3	4	4	4	4	3	4
555	0	42	140	0	5	5	5	4	4	4	.	.	.	4	4	4	2	2	3	4	4	4	0	3	3	3	3	3	2	3	4	3	1	1
556	0	67	40	0	5	5	4	4	4	4	4	4	4	5	5	4	4	4	4	4	3	4	0	4	2	3	4	4	4	4	4	3	1	1
559	0	68	.	1	4	4	2	2	2	2	3	3	3	5	5	3	4	4	4	4	3	3	0	.	.	.	.	.	.	.	.	.	1	1
560	0	59	45	0	3	5	3	2	2	3	4	4	4	3	4	4	3	3	3	4	4	5	0	.	.	.	.	.	.	.	.	.	1	1
561	0	57	.	1	4	4	3	2	2	3	.	.	.	4	4	3	4	4	3	3	3	3	0	4	2	4	3	3	3	4	3	3	1	1
563	0	53	90	1	4	4	3	4	4	3	3	3	3	.	.	3	3	3	3	3	3	3	0	3	3	4	4	4	3	4	3	3	1	1
565	1	59	250	1	3	4	4	3	4	4	1	2	4	3	4	4	3	3	3	1	2	4	1	4	3	4	4	4	5	4	1	2	4	3
566	0	34	120	1	4	3	2	4	3	1	3	3	3	3	4	3	4	3	1	3	3	3	1	2	2	2	4	4	2	3	2	3	3	3
567	1	50	250	1	4	4	3	4	4	3	4	4	4	5	4	3	2	2	4	4	3	3	0	4	2	3	4	4	5	5	4	5	1	1
569	1	36	90	1	4	4	3	3	3	5	4	4	4	4	4	4	3	2	4	3	3	4	1	4	4	4	.	1	1	1	1	1	4	3
571	1	65	60	1	5	5	4	4	4	4	4	2	2	4	4	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
573	1	75	.	0	4	4	3	4	4	4	.	.	.	5	4	4	4	3	4	.	.	3	0	.	.	.	.	.	.	.	.	.	1	1
574	1	71	60	1	3	4	3	3	3	2	3	2	3	4	5	4	3	4	4	3	2	3	0	.	.	.	.	.	.	.	.	.	1	1
575	0	68	70	0	4	4	3	4	4	3	3	4	4	4	5	4	4	4	3	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
576	0	69	30	1	4	4	2	2	2	4	4	4	4	4	4	4	4	4	4	3	4	4	0	.	.	.	.	.	.	.	.	.	1	1
577	1	67	50	0	5	5	.	.	.	.	.	.	.	5	5	4	4	4	4	4	4	4	0	5	1	5	5	5	5	5	5	5	1	1
578	0	25	30	1	5	5	3	2	2	3	3	2	2	4	5	3	3	3	3	4	3	4	1	3	3	3	3	3	3	4	4	3	3	4
583	0	57	.	1	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	4	4	4	0	3	3	3	3	3	2	3	3	3	1	1
584	1	71	30	0	2	4	2	2	1	2	3	3	3	4	4	2	2	3	3	3	3	4	0	4	4	4	3	3	4	4	4	4	1	1
586	1	84	120	0	4	4	3	4	4	4	2	3	3	5	5	.	.	.	.	4	3	3	0	4	4	4	4	4	4	4	4	4	1	1
588	1	61	100	1	4	4	3	3	4	4	3	4	4	.	.	3	4	4	4	4	4	4	.	4	3	3	2	2	2	3	3	3	.	.
589	0	35	60	1	4	4	4	4	4	4	4	3	4	5	5	4	4	4	4	3	4	4	.	4	4	4	4	4	4	4	4	4	.	.
590	1	64	45	1	5	5	4	4	5	4	3	2	2	4	5	3	4	4	3	3	3	3	0	.	.	.	.	.	.	.	.	.	1	1
595	1	52	250	0	5	5	4	3	3	3	3	3	3	5	5	3	2	3	4	3	4	3	0	2	2	2	5	5	5	5	5	5	1	1
596	0	45	100	0	4	4	3	4	4	3	4	4	4	.	.	4	4	4	2	4	4	4	0	3	3	3	3	3	3	3	3	3	1	1
599	0	53	80	1	4	4	4	4	4	3	3	3	3	4	4	4	3	3	4	4	4	4	1	3	3	3	3	3	5	5	5	5	3	2
600	0	64	30	1	3	4	4	3	3	3	3	3	3	4	4	3	3	3	3	3	4	4	1	4	3	3	4	4	.	.	.	.	4	.
601	1	68	25	0	4	4	3	3	3	4	3	3	3	.	.	3	3	3	3	3	4	4	0	3	3	3	3	3	3	3	3	3	1	1
602	1	32	150	1	3	4	3	4	4	3	3	3	4	3	4	3	3	3	3	3	2	3	0	3	1	1	4	4	2	3	2	2	1	1
604	1	80	35	1	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	0	.	.	.	.	.	.	.	.	.	1	1
605	0	52	75	1	.	4	2	2	2	2	.	.	.	3	4	2	2	2	3	3	3	4	0	.	.	.	.	.	.	.	.	.	1	1
607	0	46	60	1	4	5	4	4	4	4	4	3	3	4	4	.	.	.	.	4	3	3	0	.	.	.	.	.	.	.	.	.	1	1
608	1	61	180	1	3	3	3	4	3	3	3	3	3	4	4	3	3	3	2	3	2	3	1	4	2	3	4	2	1	1	1	1	3	3
609	1	52	90	1	4	4	4	.	.	.	3	3	4	4	4	4	3	4	3	.	.	.	0	.	.	.	.	.	.	.	.	.	1	1
611	1	57	200	1	5	5	3	3	3	4	2	3	4	3	4	4	4	4	4	3	2	4	0	4	2	4	4	4	3	3	4	2	1	1
615	0	37	70	1	5	5	4	3	3	2	4	4	4	4	5	4	3	3	2	3	4	5	1	3	2	2	2	2	4	4	4	4	3	4
617	1	64	10	0	5	5	2	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
619	1	57	150	1	4	4	4	4	4	4	4	4	4	5	4	4	2	3	4	2	3	4	0	2	2	2	4	4	2	2	4	3	1	1
620	1	49	110	0	4	4	4	4	4	3	4	4	4	4	4	1	1	1	1	3	3	4	0	3	3	3	3	4	2	4	4	3	1	1
623	1	43	.	1	4	4	4	4	4	4	4	3	4	4	4	4	3	3	4	4	3	4	0	4	3	3	3	4	4	4	4	4	1	1
625	1	68	50	1	4	4	4	2	2	2	3	3	3	4	4	4	3	4	4	4	4	2	1	4	2	2	2	2	2	2	4	2	3	3
626	1	73	25	0	5	5	4	3	3	4	4	5	5	4	5	4	4	4	4	4	4	4	0	.	.	.	.	.	.	.	.	.	1	1
627	0	55	60	0	4	4	4	3	4	3	3	3	3	4	4	3	4	3	3	3	3	4	0	4	3	3	4	4	4	4	4	4	1	1
628	1	.	25	1	4	4	4	4	4	4	4	4	4	5	4	4	3	4	4	4	4	4	0	4	4	4	4	4	4	4	4	4	1	1
629	1	62	75	1	3	3	4	4	4	4	4	4	4	4	4	3	4	4	3	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4
